filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
47603,Hasta la Vista!,2011,Comedy,115,Belgium,Geoffrey Enthoven,"Robrecht Vanden Thoren, Gilles De Schrijver, Tom Audenaert, Isabelle de Hertogh, Kimke Desart, Johan Heldenbergh, Karlijn Sileghem, Karel Vingerhoets, Katelijne Verbeke, Marilou Mermans, Sebastian Sundback, Charlotte Timmers, Xandra Van Welden",7.8,8.0,8.0,3,"Philip, Lars and Jozef are three Belgian friends in their twenties who, like most of their peers, love the good life, wine and women. However, while they have also drunk too much wine, they have never had the chance to lose their virginity in their lives and dream of the moment when that will happen. Eager to speed up time, with the excuse of visiting the vineyards, they plan a trip to Spain. There is only one small problem: each of them has a different handicap - one is blind, another is in a wheelchair and the third is completely paralyzed - and therefore they need the company of a nurse, happy to accompany them in the crazy adventure.","Loosely based on the story of Asta Philpot, a handicapped American who has waged a long struggle to defend his sexual rights.",0,0,0,0,0
48581,The Ballad of Genesis and Lady Jaye,2011,Documentary,65,"United States, Germany, Great Britain, Netherlands, Belgium, France",Marie Losier,"Genesis P-Orridge, Lady Jaye Breyer P'Orridge, Big Boy Breyer P'Orridge, Edley Odowd, David Max, Alice Genese, Markus Persson, Bryin Dall",6.9,5.5,8.0,5,"Progenitor of electronic music and performative artist who has made transformation his winning card, Genesis P-Orridge has been involved since 2000 in the greatest of his works, dictated only by love: physically transforming, thanks to the use of plastic surgery, into Lady Jaye, his artistic and life partner, thus merging two spirits into one body. During the seven years served to the metamorphosis, Genesis is constantly followed by its 16 mm camera which does not spare to capture even the most unexpected and painful moments in the life of the performer, such as the death of Lady Jaye.",,0,0,0,0,0
48603,Ulidi piccola mia,2011,Drama,67,Italy,Mateo Zoni,"Paola Pugnetti, Giada Meraglia, Marcella Diena, Eleonora Deidda, Marco Romeo, Laura Polito, Stefano Bardi, Eleonora Rizzi, Giancarlo Pugnetti, Mina Bettache",8.0,7.0,9.0,4,"Paola is about to turn eighteen and consequently has to leave the foster home where she spent the last four years of her life and return to her parents, a peasant father and a Muslim mother. In addition to having to face the difficulties linked to two cultural universes at the antipodes, Paola finds herself having to deal with a new phase of life and fully enter adulthood, leaving behind her adolescence and the sufferings suffered over the years. .","Zoni, in his first feature film, is freely inspired by Escape from madness. Journey through Maria Zirilli's Basaglia Law and chooses the not easy but effective way of docufiction. The director's gaze is decisive but not invasive, it opens up on the fragility of the girls and approaches without false modesty the stories about the origins of their illness, depression and attacks of bad anger. Paola's promise becomes author's poetics: delicacy, in all its value, is safe.",0,2,3,0,0
48814,American Masters: Woody Allen - A Documentary,2011,Documentary,210,United States,Robert B. Weide,"Woody Allen, Letty Aronson, Antonio Banderas, Marshall Brickman, Josh Brolin, Dick Cavett, Penélope Cruz, John Cusack, Larry David, Seth Green, Diane Keaton, Scarlett Johansson, Martin Landau, Sean Penn, Martin Scorsese, Mira Sorvino, Naomi Watts, Dianne Wiest, Owen Wilson",7.5,7.5,8.0,49,"Beyond the subjective thought about his works or his busy private life, Woody Allen is certainly a legend of international cinema and for the first time ever someone is given the opportunity to follow him closely while he is at work on the set: from realization of You Will Meet the Man of Your Dreams Until the first public screening of Midnight in Paris, director Robert B. Weide stays with Woody Allen to document his creative genius. To frame it all, there are the interviews that Weide makes with Allen's friends, including the actors who have had the pleasure of being directed by him during his long career.","Weide is very generous in showing the art and life of Allan Stewart Konigsberg - this is the real name of the filmmaker of Me and Annie - and shuns the corrosive and iconoclastic style. Instead, it portrays, with temporal and content constraints, the career of a man who does not shy away from any questions, not even those to which he replies with elusive irony. Patience if sometimes there seem to be chasms in half a century and more too condensed (it is no coincidence that the DVD version should be longer than two hours): his collaborators, actors and relatives are enough (the ex-wife, the ex-nanny , his sister), his images, his words, his jazz notes, his working habits. Because when a director opens his door, even if it is only ajar, it is a unique gift.",4,2,1,0,0
48948,Le vere false teste di Modigliani,2011,Documentary,52,"Italy, France",Giovanni Donfrancesco,,6.9,6.0,8.0,6,"In July 1984, extraordinary news bounced around the world: three boys from Livorno found a head sculpted by Amedeo Modigliani in the ditch of the city of Livorno. All the critics agree in the attribution of the find, visitors, journalists and television crews come to Livorno to document the exceptional nature of the circumstance. Some time later, however, the three boys, including the artist Angelo Froglia, declare that it was a joke and that the head was nothing more than the fruit of their nocturnal creation, triggering an unprecedented uproar that risks undermine the assets of the art universe.",,1,2,2,0,0
49127,Keep the Lights On,2012,Drama,101,United States,Ira Sachs,"Thure Lindhardt, Zachary Booth, Julianne Nicholson, Souleymane Sy Savane, Paprika Steen, Maria Dizzia, Sebastian La Cause, Justin Reinsilber, Ed Vassallo, David Anzuelo",8.7,8.33,9.0,6,"It was 1997 when, in New York, Erik, a documentary director, met for the first time Paul, a charming and introverted lawyer, involved in the publishing sector. What was supposed to be a very early evening meeting becomes something more. Erik and Paul fall in love and decide to try to build a single path together, by going to live in the same house. They dream of becoming one, of sharing every aspect and difficulty of life but, despite the good intentions, each of them continues to fight alone against their fears and addictions.",Teddy Award at the 2012 Berlin Film Festival for best queer-themed feature film.,1,2,2,1,3
49152,Chasing Ice,2011,Documentary,78,"United States, Bolivia, Canada, France, Greenland, Iceland, Italy",Jeff Orlowski,"James Balog, Svavar Jonatansson, Adam LeWinter, Jeff Orlowski",8.0,8.33,8.0,10,"In 2005, National Geographic entrusted photographer James Balog with the task of documenting the melting of glaciers in Iceland following the climate changes affecting the whole planet with images. Although skeptical, Balog sets out on a revealing journey that arouses in him the desire to face a more extreme challenge: to reach the North Pole and photograph the changes that with their consequences are destined to irreversibly change the structure of the Earth.","He placed about thirty cameras near the largest glaciers in the world, and took photos every hour, for months, then for years. To oppose skepticism, look at what is happening: in time lapse, juxtaposed at speed, the photos are a horror film, a stop motion of the ice that thins, runs out and vanishes. Jeff Orlowski, making his debut in the feature film, does not hide the fascination for a stoically Herzogian character, but he does not touch his personal charisma or the message of ecological urgency: let the images speak, let us look.",0,1,3,0,0
49178,L,2011,Drama,92,Greece,Babis Makridis,"Aris Servetalis, Makis Papadimitriou, Eleftherios Matthaios, Nota Tserniafski, Stavros Raptis, Thanassis Dimou, Christoforos Skamnakis, Yannis Bostantzoglou",7.4,7.25,8.0,13,"A man in his forties, who lives aboard his car, spends his free time meeting his ex-wife and two children at set days and times, always within car parking areas, while earning a living by doing from driver and escort to a mysterious fifty-year-old. One day, however, when another driver shows up at the door of the fifty-year-old and shoots him, killing him, he finds himself involved in a metropolitan war between cyclists and motorists and forced to flee because no one is willing to believe his truth.",,0,0,0,0,0
49209,Searching for Sugar Man,2011,Documentary,85,"Denmark, Great Britain",Malik Bendjelloul,Sixto Rodriguez,8.1,8.29,8.0,107,"In the late 1960s, two famous record producers discover a young musician in a Detroit bar who, with his soulful melodies and intense prophetic lyrics, they believed would have a lot to say in the history of music. That musician was Sixto Rodriguez who, however, after a series of unsuccessful concerts and a couple of records that no one bought, disappeared into thin air. For years, many legends have tried to give answers to the possible end of the singer-songwriter, fearing often imaginative hypotheses, until one day in South Africa two fans make an exceptional discovery.","Sixto publishes some records in the USA in the 70s that no one buys but surprisingly becomes a star in South Africa, so much so that Steve Biko is an admirer. And so Rodríguez, the son of a Mexican who grew up in the black slums of an industrial metropolis, becomes the inspirer of the anti-apartheid struggle. Hence the recherche of Stephen “Sugar” Segerman and Craig Bartholomew Strydom, the two fans, told by Bendjelloul with different formats but above all with such a contagious energy as to be able to make an incredibly exciting story infinitely exciting.",1,2,4,0,0
49541,Death Row,2012,Documentary,188,"United States, Great Britain, Austria",Werner Herzog,,8.3,7.5,9.0,4,"Werner Herzog continues the project undertaken with Into the Abyss (2011) by entering the maximum security prisons in Texas to tell the stories of those on whose heads a death sentence hangs. Collecting the testimonies of those who proclaim themselves innocent and unjustly accused of the most abject crimes, the director takes the opportunity to focus attention on the judicial system of the United States, the only Western country to still retain a penalty that infringes every right of human beings. .",,0,0,0,0,0
